"idComponente";"idServidor";"horario";"valorLido";"unidadeMedida"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:58";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:53";23.7;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:48";10.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:43";13.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:38";34.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:33";40.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:28";30.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:23";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:18";32.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:13";24.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:08";21.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:07:03";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:57";23.7;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:52";42.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:47";25.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:42";28.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:37";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:32";31.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:27";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:22";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:17";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:12";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:07";16.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:06:02";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:57";24.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:52";15.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:47";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:42";19.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:37";12.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:31";40.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:26";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:21";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:16";30.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:11";28.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:06";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:05:01";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:56";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:51";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:46";30.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:41";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:36";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:31";20.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:26";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:21";23.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:16";18.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:10";20.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:05";30.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:04:00";41.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:55";39.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:50";39.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:45";17.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:40";15.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:35";28.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:30";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:25";14.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:20";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:15";31.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:10";21.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:05";56.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:03:00";17.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:55";26.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 10:02:50";28.2;"%"
